user_id,message,published_time,type,love,wow,sad,total
86680728811,"The Golden State Warriors are now up against an all-time great player who is very much in the present, trying to make his team the first to come all the way back from a 3-1 deficit in the NBA Finals: http://abcn.ws/1UChZdd",2016-06-18 08:57:33,link,79,92,30,201
112638779551,"#NASCAR veteran Mike Wallace hospitalized after three men allegedly assaulted him following a Rascal Flatts concert in Charlotte, NC.",2016-06-19 13:05:53,link,188,16,23,227
112638779551,Dez Bryant revealed why the Cowboys won't put Ezekiel Elliott through any sort of hazing.,2016-06-22 13:17:35,link,76,13,42,131
18807449704,"""Goodbye UK""",2016-06-24 04:34:45,link,177,40,27,244
10606591490,"Blake Lively: ""You can go on our website and we will give you some of our children.""",2016-06-21 09:00:04,link,58,72,26,156
112638779551,Highly touted free agent Will Brooks signs with the UFC and faces Ross Pearson at The Ultimate Fighter Finale on July 8,2016-06-15 14:30:20,link,116,25,23,164
10513336322,"""A lot of people supported us, and it was simple. All we planned to do was go to school bra-less. We didn't want to harm anybody. We didn't want to make the administration upset. It was for us.""",2016-06-18 13:20:00,link,133,25,46,204
25902406772,LeBron James could be playing for his legacy tonight.,2016-06-16 08:13:06,link,171,92,14,277
95926963131,Bernie Sanders is with her—Hillary Clinton.,2016-06-16 22:06:06,link,12,82,5,99
25902406772,Could Dirk Nowitzki really leave the Dallas Mavericks?,2016-06-21 19:10:07,link,124,35,26,185
5281959998,Exclusive: An Olympic athlete from Russia emailed the World Anti-Doping Agency about Russia's widespread cheating. The agency did nothing.,2016-06-15 14:23:45,link,142,81,18,241
86680728811,"Police recovered seven guns — including rifles and handguns — as well as four knives, 10 clips of ammunition, body armor and a military-grade helmet, law enforcement source says.",2016-06-21 20:34:30,link,21,4,37,62
95926963131,"These potato-shaped rodents have the perfect oval faces and expressive eyes for wigs, glasses, capes and more. (via PEOPLE Pets)",2016-06-22 05:00:30,link,90,44,41,175
112638779551,"Dustin Johnson may (or may not) have a penalty assessed after his final round, and his fellow competitors are not happy.",2016-06-19 18:32:35,link,188,37,3,228
52150999700,The actress has released a statement about the in-flight incident.,2016-06-21 18:49:50,link,88,59,39,186
5281959998,Here's what the Supreme Court decided on immigration and affirmative action today and what it means.,2016-06-23 14:55:00,link,127,41,2,170
52150999700,"That's right: the last time Dwayne The Rock Johnson ate candy, George H. W. Bush was president.",2016-06-17 08:12:00,link,183,73,47,303
95926963131,"Our hearts go out to the family of 2-year-old Nebraskan boy, Lane Graves. ❤️",2016-06-15 20:52:23,link,53,27,46,126
13652355666,Hundreds waited in line for hours Saturday to get tattoos remembering the victims of Sunday's mass shootings at an Orlando nightclub.,2016-06-18 18:35:04,link,9,8,43,60
7245371700,"So, what was the real reason Donald J. Trump's campaign manager was fired?",2016-06-22 14:26:57,video,64,77,43,184
112638779551,"After skipping the first day of Miami Dolphins minicamp, Reshad Jones is back in the fold.",2016-06-15 11:13:25,link,52,37,13,102
112638779551,The former track star is in the midst of his sentencing hearing in South Africa's High Court.,2016-06-15 13:09:04,link,200,8,17,225
18807449704,Impressive. 👏 👏 👏,2016-06-18 12:05:00,link,4,49,31,84
25902406772,Shawn Porter and Keith Thurman are set to face off in the ring.,2016-06-20 13:18:31,link,119,56,21,196
86680728811,News of the continued record-breaking temperatures hits the same week that President Obama used Yosemite National Park as a backdrop to warn of the dangers of climate change: http://abcn.ws/1UEeanz,2016-06-19 15:18:43,link,72,30,32,134
52150999700,This PBS documentary will show Hamilton: An American Musical in a totally unique way! 🙏❤️,2016-06-23 19:20:00,link,4,23,18,45
95926963131,The shooter called 911 in the midst of his June 12 rampage.,2016-06-20 13:36:07,link,192,100,2,294
112638779551,It's good to be LeBron James right now.,2016-06-20 10:48:57,link,122,43,36,201
95926963131,The La Voz México finalist was shot and killed outside the Chicago performing arts school he owned. (via People True Crime),2016-06-19 11:20:08,link,168,98,8,274
13652355666,"""I think it was really important for him to be here.""",2016-06-17 02:05:00,link,92,3,26,121
112638779551,"If you think Stephen Curry throwing his mouthpiece late in Game 6 will mean he's facing a suspension for Game 7, that might not be so.",2016-06-17 00:02:05,link,18,32,38,88
112638779551,"Say hello to your new coach, LA Lakers fans.",2016-06-21 19:48:30,link,70,50,23,143
52150999700,The Dalai Lama's answer is NOT what we expected. 😂,2016-06-17 19:46:00,link,185,42,20,247
52150999700,The Lion King premiered in theaters 22 years ago today—hakuna matata!,2016-06-15 22:33:00,link,190,87,45,322
112638779551,Thrilling finish as Los Angeles Dodgers sweep Washington Nationals,2016-06-23 03:02:53,link,190,40,49,279
5281959998,Managing Type 2 diabetes is much harder if you can't afford vegetables you're told to eat.,2016-06-17 12:25:00,link,191,61,36,288
10606591490,Drivers were warned of a defect in the model.,2016-06-21 05:30:29,link,59,30,24,113
13652355666,"The summer you wish you could have, and the summer you'll probably end up having.",2016-06-22 14:15:00,link,76,4,49,129
10606591490,It could be used to deny Trump the nomination,2016-06-18 16:00:23,link,45,14,47,106
10606591490,"After five long years of torment, Sansa Stark has finally come into her own.",2016-06-20 12:30:26,link,25,66,43,134
25902406772,"James Conner has already started using his story to help with cancer awareness, as he promised during his treatments.",2016-06-20 15:05:49,link,155,14,48,217
25902406772,The Philadelphia 76ers are on a mission.,2016-06-21 14:56:58,link,126,29,24,179
25902406772,Martellus Bennett is ready to suit up for the New England Patriots.,2016-06-16 10:30:23,link,20,54,15,89
7245371700,Glad that's settled.,2016-06-23 20:28:43,link,119,50,21,190
13652355666,Misty Lee Wilke had a sexual relationship with the man.,2016-06-16 11:26:13,link,22,13,6,41
86680728811,"President Obama greets the Dalai Lama ahead of a private White House meeting, where the Tibetan spiritual leader expressed condolences over the Orlando shooting: http://abcn.ws/1rqqTi3",2016-06-15 15:12:45,link,135,19,37,191
18807449704,The UK prime minister has just announced that he will resign,2016-06-24 04:07:55,link,133,35,8,176
10513336322,"""Later, over a large glass of whisky in the green room, she asked why everyone had laughed when she said she was 'always on the job'.""",2016-06-20 10:00:00,link,89,6,26,121
86680728811,"Tens of thousands of people on the Japanese island of Okinawa protested Sunday against the presence of U.S. military bases there, many wearing black to mourn the rape and killing of a local woman in which an American contractor is a suspect. http://abcn.ws/1ScNqEM",2016-06-19 21:54:01,link,54,89,35,178
13652355666,"Young simply tweeted, ""Single.""",2016-06-19 21:07:01,link,148,1,13,162
18807449704,Kim Kardashian West is leaving very little to the imagination.,2016-06-15 16:16:15,link,175,63,15,253
52150999700,Survivor host Jeff Probst weighs in on that controversial 'Kaoh Rong' finish: http://share.ew.com/eOUmgxR 😱,2016-06-15 18:09:01,video,132,73,12,217
10513336322,"This year, we've judged EA - Electronic Arts, Bethesda Game Studios, Microsoft, Ubisoft, and Sony for the diversity of their speakers and of the games and characters on show. How do they compare?",2016-06-15 05:50:21,link,157,88,24,269
5281959998,"Donald J. Trump's style of playground humor is appealing to people (specifically, white men) who are feeling that they aren't in on the joke. Read on in The New York Times Opinion Section.",2016-06-21 05:55:00,link,25,98,15,138
52150999700,Here's how Ugly Betty made the one and only Adele famous: share.ew.com/AUPOm3f 🙌🏻,2016-06-16 01:04:00,video,62,7,1,70
86680728811,"Speaking in Atlanta on Wednesday, Donald J. Trump appeared to be fed up with leadership of the party he will likely lead into November.",2016-06-15 21:05:42,link,53,37,20,110
25902406772,The San Diego Chargers aren't exactly happy with Joey Bosa.,2016-06-15 13:28:27,link,166,33,10,209
95926963131,The four votes come after Senator Chris Murphy filibustered for nearly 15 hours.,2016-06-20 19:35:34,link,23,55,27,105
86680728811,"With Olympic Games weeks away, athletes are facing a difficult decision to either skip Rio de Janeiro over concerns about Zika or attend the games and risk getting sick.",2016-06-22 22:02:54,link,54,92,9,155
52150999700,"This is MAJOR, Outlander fans! Here's your exclusive first look at important new characters Brianna and Roger: http://share.ew.com/GEUlq6J 👌🏼",2016-06-22 12:10:26,video,73,57,15,145
5281959998,"It started as a lone voice for gun control. But then the message was amplified to millions, with #filibuster and #holdthefloor.",2016-06-16 02:29:53,link,89,57,21,167
25902406772,Leicester City Football Club are keeping Jamie Vardy.,2016-06-23 12:57:04,link,96,35,32,163
86680728811,"Plane spotting near the end of the runway at Ronald Reagan Washington National Airport, just a few miles south of downtown Washington, D.C.",2016-06-17 09:09:33,video,123,5,19,147
18807449704,Whoops!,2016-06-23 15:00:00,link,62,1,49,112
18807449704,"Absolutely vile.
(via Mashable UK)",2016-06-16 08:18:19,link,145,46,47,238
75932763901,RIP! Our hearts are breaking to hear about the death of this young actor —> http://bit.ly/1YzwuQ9,2016-06-19 16:01:28,photo,187,95,30,312
95926963131,Kim Kardashian West  has already dropped her 60 lbs. of pregnancy weight. (via People Great Ideas),2016-06-15 08:06:03,link,131,20,19,170
25902406772,Johnny Manziel has had a rough couple of months.,2016-06-22 12:36:19,link,4,34,27,65
18807449704,The artist used a paintbrush and a tampon using her own menstrual blood to craft a portrait of Donald J. Trump.,2016-06-17 23:00:00,link,184,43,15,242
10513336322,"""Brexit led by Ukip and the Tory right will not make anything better: it will make them worse. Nigel Farage, Neil Hamilton, Boris Johnson, Michael Gove. They have fought all their lives to give more power to employers and less to workers. Many Brexiters are on record as wanting to privatise the NHS. They revelled in the destruction of the working-class communities and cultures capable of staging real revolt. They talk about defying the ""elite"". But they are the elite.""",2016-06-20 07:21:00,link,102,13,9,124
112638779551,"Strike a pose, Ángel Cabrera. El Pato is joining the stripe show. #LexusRCF #USOpen",2016-06-17 17:53:17,video,128,94,1,223
25902406772,James Shields imploded yet again on Saturday.,2016-06-18 19:57:44,link,100,99,9,208
112638779551,Shaquille O' Neal is always watching.,2016-06-22 08:07:27,link,15,3,28,46
86680728811,Cargo ship filled with junk from the International Space Station burns up as planned as it re-entered Earth's atmosphere.,2016-06-22 11:44:54,link,114,70,24,208
7245371700,Does it feel like President Obama has given one seven-year-long speech after mass shootings? (via Mic),2016-06-16 07:09:36,video,10,90,21,121
25902406772,Kyrie Irving and LeBron James are clicking for the Cleveland Cavaliers.,2016-06-16 21:13:03,link,174,87,13,274
95926963131,A new book details the actions Dr. Conrad Murray took in his then-patient Michael Jackson's final days.,2016-06-23 08:46:09,link,173,30,8,211
7245371700,"""The violence is, in some ways, inescapable... Joy alone will not grant anyone safety. It can, however, act as a small bit of fuel when the work of resistance becomes too much.""",2016-06-19 11:41:05,link,42,26,7,75
75932763901,"Just one month after the cheating rumors started, Sharon and Ozzy Osbourne's relationship just took another CRAZY turn!!! —> http://bit.ly/1UfvwUa",2016-06-18 11:15:00,photo,75,39,11,125
13652355666,Terrible.,2016-06-18 01:50:00,link,86,100,8,194
75932763901,"Congratulations, Candace Cameron Bure! Get the exciting news (via Closer Weekly) —> http://bit.ly/28QhMjy",2016-06-24 22:00:00,photo,105,84,44,233
7245371700,"""People often expect when they see us, because we're young girls, that we might be a bit more docile. They have this preconceived notion of what we're going to be like, and we like to challenge that.""",2016-06-16 18:50:29,link,6,79,16,101
25902406772,LeBron James has plenty of years left in the tank.,2016-06-15 18:10:41,link,143,75,7,225
10606591490,"Demi Lovato called Mariah Carey's behavior towards Jennifer Lopez ""nasty.""",2016-06-21 12:00:12,link,49,31,42,122
10606591490,"""It was absolutely horrific.""",2016-06-21 05:00:19,link,193,61,34,288
7245371700,Totally forgot they were in Cow Belles.,2016-06-21 18:29:18,link,41,80,41,162
5281959998,"""David Cameron, the British prime minister, has no one to blame but himself.""",2016-06-21 23:55:00,link,94,50,2,146
18807449704,We can't tell if this is adorable or terrifying or both.,2016-06-23 16:06:19,link,191,10,45,246
10513336322,"""When we're treating celebrities we have to go beyond our comfort zone. Celebrities demand much more than the average person and rightly so because they are in front of cameras and on the red carpet. But you have to know your limits. If you mess up, you have a problem.""",2016-06-17 11:20:00,link,44,34,28,106
